timestamp,raw_gaze_position_x,raw_gaze_position_y,calibrated_gaze_position_x,calibrated_gaze_position_y,filtered_gaze_position_x,filtered_gaze_position_y,left_eye_openness,right_eye_openness,tracking_status,status,event,trigger
1770538223794297000,-1.5418411493301392,-10.697997093200684,964.4035720825195,1414.8090362548828,1021.0755157470703,1278.2718300819397,96.5,54.5,1,1,0,0
1770538223834119500,0.5107710957527161,-8.960780143737793,1301.4192295074463,1163.3238315582275,1032.992763519287,1278.2718300819397,88.5,58.0,1,1,0,0
1770538223874595800,0.8626911044120789,-9.367633819580078,1184.789743423462,1057.5427651405334,1032.992763519287,1232.0608019828796,93.0,72.0,1,1,0,0
1770538223914919600,1.1114202737808228,-7.994680404663086,1163.685007095337,915.7776117324829,1032.992763519287,1232.0608019828796,100.0,63.0,1,1,0,0
1770538223952103400,0.7057425379753113,-6.2357258796691895,1133.4259128570557,817.844420671463,1133.4259128570557,1163.3238315582275,119.0,94.0,1,1,0,0
1770538223993459500,0.7489774823188782,-7.724986553192139,1163.2604026794434,891.4714872837067,1133.4259128570557,1057.5427651405334,105.0,79.5,1,1,0,0
1770538224029925000,0.7610729336738586,-6.214047908782959,1153.749761581421,881.2304377555847,1133.4259128570557,915.7776117324829,125.0,92.5,1,1,0,0
1770538224068727000,1.3077502250671387,-7.425247669219971,1233.4702491760254,898.6368477344513,1133.4259128570557,898.6368477344513,139.5,84.0,1,1,0,0
1770538224110478800,0.8451045155525208,-8.613950729370117,1212.8597259521484,1045.7029581069946,1153.749761581421,1045.7029581069946,152.5,84.5,1,1,0,0
1770538224148717900,0.2687155604362488,-5.9119157791137695,1143.530673980713,950.3862619400024,1143.530673980713,915.7776117324829,133.0,84.5,1,1,0,0
1770538224187662300,0.14017890393733978,-5.335305690765381,1239.442434310913,998.7321138381958,1153.749761581421,950.3862619400024,139.0,91.5,1,1,0,0
1770538224225482400,0.3703414797782898,-5.435399532318115,1276.030511856079,1016.3352370262146,1153.749761581421,1016.3352370262146,139.0,107.0,1,1,0,0
1770538224263936000,0.5913888812065125,-5.768738269805908,1275.9971237182617,1014.5705580711365,1153.749761581421,998.7321138381958,143.0,105.0,1,1,0,0
1770538224302673500,-0.3120020031929016,-4.356925964355469,1279.6861267089844,970.1384782791138,1239.442434310913,970.1384782791138,143.0,113.5,1,1,0,0
1770538224345783200,1.4451191425323486,-7.213763236999512,1244.35152053833,1099.3679523468018,1244.35152053833,1016.3352370262146,205.0,115.0,1,1,0,0
1770538224387620000,1.7901482582092285,-5.528909206390381,1247.076644897461,1018.7171459197998,1244.35152053833,1014.5705580711365,167.0,127.5,1,1,0,0
1770538224450934800,1.3880956172943115,-6.530768394470215,1259.950819015503,1042.0983910560608,1244.35152053833,1016.3352370262146,200.0,120.5,1,1,0,0
1770538224493173000,1.762457013130188,-5.048888683319092,1262.5302028656006,1022.5520610809326,1244.35152053833,1018.7171459197998,183.0,126.5,1,1,0,0
1770538224536041100,1.739606261253357,-7.236586093902588,1250.3273963928223,1008.2346439361572,1247.076644897461,1014.5705580711365,180.5,126.5,1,1,0,0
1770538224577743600,1.144596815109253,-5.973884582519531,1277.5548648834229,1033.9893221855164,1250.3273963928223,1018.7171459197998,191.0,126.0,1,1,0,0
1770538224616070700,1.4208314418792725,-5.700097560882568,1223.646411895752,905.6363940238953,1244.35152053833,1018.7171459197998,206.5,115.0,1,1,0,0
1770538224653234300,0.2941202223300934,-5.688229084014893,1275.852928161621,1078.5058379173279,1250.3273963928223,1018.7171459197998,155.0,108.5,1,1,0,0
1770538224691636100,0.2540092170238495,-5.311258792877197,1254.532070159912,980.6778430938721,1250.3273963928223,1018.7171459197998,171.5,102.5,1,1,0,0
1770538224733160100,-0.049956630915403366,-4.676577091217041,1193.1306838989258,944.8214292526245,1244.35152053833,1018.7171459197998,174.5,82.5,1,1,0,0
1770538224771406900,0.11649103462696075,-4.865662097930908,1237.0086193084717,922.138524055481,1250.3273963928223,1018.7171459197998,186.0,94.5,1,1,0,0
1770538224809900100,1.319771409034729,-6.276239395141602,1247.4432277679443,904.450535774231,1247.4432277679443,980.6778430938721,172.0,113.0,1,1,0,0
1770538224846326700,1.5290511846542358,-6.817903995513916,1250.0452709197998,1072.9138612747192,1247.4432277679443,1018.7171459197998,179.0,96.5,1,1,0,0
1770538224886013300,2.0028536319732666,-5.528559684753418,1239.4658660888672,879.5952558517456,1247.4432277679443,980.6778430938721,174.0,87.5,1,1,0,0
1770538224924903100,-0.25811779499053955,-6.778977394104004,1227.9321098327637,1136.9277834892273,1247.4432277679443,980.6778430938721,149.5,94.0,1,1,0,0
1770538224965392600,1.5801753997802734,-6.82764196395874,1246.6798496246338,1187.847375869751,1247.4432277679443,1018.7171459197998,123.5,87.0,1,1,0,0
1770538224999946700,2.188239812850952,-7.429752349853516,1272.0850467681885,1239.854872226715,1247.4432277679443,1018.7171459197998,167.0,99.5,1,1,0,0
1770538225035281500,2.585533380508423,-8.100532531738281,1339.1843891143799,1273.1441974639893,1247.4432277679443,1136.9277834892273,151.0,101.5,1,1,0,0
1770538225072097600,0.7413446307182312,-6.166379451751709,1281.8255424499512,1040.649676322937,1247.4432277679443,1040.649676322937,159.0,83.0,1,1,0,0
1770538225110658200,1.2279231548309326,-6.584620475769043,1242.086877822876,1026.3367652893066,1247.4432277679443,1026.3367652893066,149.5,89.0,1,1,0,0
1770538225149500700,1.3117077350616455,-5.560252666473389,1220.8741664886475,946.1006283760071,1247.4432277679443,1040.649676322937,157.0,77.0,1,1,0,0
1770538225190726700,1.8684834241867065,-5.935384750366211,1237.0601177215576,909.2963218688965,1247.4432277679443,1026.3367652893066,161.5,85.5,1,1,0,0
1770538225227435900,2.3954243659973145,-7.21744966506958,1348.5372734069824,1035.9200835227966,1247.4432277679443,1026.3367652893066,133.0,85.0,1,1,0,0
1770538225266673200,1.3327184915542603,-7.46475076675415,1299.3102836608887,1236.5737795829773,1247.4432277679443,1040.649676322937,120.0,80.0,1,1,0,0
1770538225304427600,-0.0857473760843277,-6.493144512176514,1280.8450984954834,1154.0517568588257,1247.4432277679443,1035.9200835227966,127.5,86.5,1,1,0,0
1770538225342931900,-0.020294319838285446,-6.9413161277771,1276.014289855957,1160.5135202407837,1276.014289855957,1040.649676322937,134.5,81.0,1,1,0,0
1770538225381881200,0.49554914236068726,-7.734983921051025,1302.6774215698242,1224.3191957473755,1276.014289855957,1154.0517568588257,138.5,95.5,1,1,0,0
1770538225418612800,1.6720434427261353,-8.217652320861816,1289.347743988037,1194.0423130989075,1276.014289855957,1154.0517568588257,117.0,90.0,1,1,0,0
1770538225457793000,-0.34543657302856445,-7.6873250007629395,1282.6535511016846,1188.719630241394,1276.014289855957,1160.5135202407837,135.5,90.5,1,1,0,0
1770538225495198700,-0.3113175928592682,-8.971721649169922,1326.4500331878662,1388.1572127342224,1282.6535511016846,1188.719630241394,133.0,77.5,1,1,0,0
1770538225532923600,0.3060925006866455,-6.24090051651001,1332.921667098999,1234.999966621399,1282.6535511016846,1188.719630241394,144.0,94.0,1,1,0,0
1770538225570968400,0.837860107421875,-6.052366733551025,1325.716609954834,1191.0372734069824,1282.6535511016846,1188.719630241394,149.0,84.0,1,1,0,0
1770538225612022900,0.16475991904735565,-8.939505577087402,1277.615032196045,1411.8136525154114,1282.6535511016846,1191.0372734069824,125.5,90.5,1,1,0,0
1770538225648624600,-0.6558670401573181,-9.296951293945312,1216.821756362915,1369.6977138519287,1282.6535511016846,1191.0372734069824,138.5,76.0,1,1,0,0
1770538225689761100,2.3703958988189697,-9.732895851135254,1280.9682655334473,1414.3020987510681,1282.6535511016846,1191.0372734069824,141.5,76.0,1,1,0,0
1770538225729628000,0.01806413009762764,-9.722806930541992,1264.6569156646729,1360.303008556366,1280.9682655334473,1360.303008556366,152.5,79.5,1,1,0,0
1770538225768594100,0.960300624370575,-9.885943412780762,1289.3266296386719,1339.3334984779358,1282.6535511016846,1339.3334984779358,118.0,90.0,1,1,0,0
1770538225806337500,1.604084849357605,-5.870419502258301,1274.0617275238037,1000.4140734672546,1280.9682655334473,1191.0372734069824,136.0,64.0,1,1,0,0
1770538225847286900,0.8789294362068176,-6.337631702423096,1245.9441947937012,970.7829594612122,1280.9682655334473,1339.3334984779358,137.5,78.0,1,1,0,0
1770538225885733000,0.7866683602333069,-6.193666934967041,1175.7576084136963,867.3754870891571,1280.9682655334473,1191.0372734069824,125.0,64.0,1,1,0,0
1770538225924636500,1.2195340394973755,-6.090276718139648,1203.2884883880615,906.1601758003235,1274.0617275238037,1000.4140734672546,134.0,80.0,1,1,0,0
1770538225958914000,0.4968281686306,-7.464781761169434,1171.8923950195312,1001.7637610435486,1245.9441947937012,1001.7637610435486,132.5,78.5,1,1,0,0
1770538225997654800,-0.0424053780734539,-7.452465534210205,1121.8840885162354,1065.4245972633362,1203.2884883880615,1065.4245972633362,138.5,80.5,1,1,0,0
1770538226037390100,-0.31114405393600464,-6.885179042816162,1206.1456203460693,999.4910717010498,1206.1456203460693,1000.4140734672546,137.5,80.5,1,1,0,0
1770538226075210600,-0.2624245285987854,-6.2266669273376465,1172.8152465820312,970.4151749610901,1203.2884883880615,1001.7637610435486,143.5,79.0,1,1,0,0
1770538226112989800,-0.3580210208892822,-6.8477864265441895,1143.7615585327148,984.0535640716553,1203.2884883880615,1000.4140734672546,135.5,93.0,1,1,0,0
1770538226151173400,-0.5815948843955994,-7.715439796447754,1161.0200500488281,1068.9029932022095,1203.2884883880615,1000.4140734672546,138.0,86.0,1,1,0,0
1770538226185537700,-1.0713860988616943,-6.351434230804443,989.4831275939941,1078.9416432380676,1172.8152465820312,1001.7637610435486,142.0,78.5,1,1,0,0
1770538226223569300,-0.6242693662643433,-5.84370231628418,1217.2855854034424,965.8514499664307,1203.2884883880615,1000.4140734672546,134.0,83.5,1,1,0,0
1770538226258776100,-1.1719216108322144,-6.24348783493042,1149.0461540222168,1032.8278183937073,1172.8152465820312,1001.7637610435486,132.0,78.5,1,1,0,0
1770538226297719100,-1.148195505142212,-7.469162940979004,1124.113712310791,1177.0346403121948,1172.8152465820312,1001.7637610435486,133.5,71.0,1,1,0,0
1770538226337463300,-1.4220232963562012,-7.411120414733887,981.438045501709,1143.6694622039795,1172.8152465820312,1001.7637610435486,141.5,74.5,1,1,0,0
1770538226376233400,-1.4479820728302002,-6.88212251663208,880.735559463501,1071.6006517410278,1149.0461540222168,1032.8278183937073,130.0,75.0,1,1,0,0
1770538226414040200,-1.5106735229492188,-6.1567301750183105,698.9581775665283,1095.9282875061035,1124.113712310791,1071.6006517410278,141.0,83.5,1,1,0,0
1770538226453653500,-1.7438690662384033,-7.623392581939697,782.0165348052979,1193.925154209137,981.438045501709,1071.6006517410278,138.5,72.0,1,1,0,0
1770538226495489000,-1.7333524227142334,-5.421698093414307,788.9589500427246,983.6690425872803,880.735559463501,1032.8278183937073,131.5,89.0,1,1,0,0
1770538226535043900,-1.3589977025985718,-5.524509906768799,387.0133638381958,1084.8699688911438,788.9589500427246,1071.6006517410278,128.5,77.0,1,1,0,0
1770538226576978400,-2.0280697345733643,-5.372345447540283,632.8449010848999,942.443060874939,788.9589500427246,1071.6006517410278,125.5,83.5,1,1,0,0
1770538226616959500,-1.771907091140747,-6.1693339347839355,863.5337162017822,992.321527004242,863.5337162017822,1032.8278183937073,134.5,95.0,1,1,0,0
1770538226656767500,-1.8310755491256714,-6.920108795166016,492.9791593551636,1096.8847632408142,788.9589500427246,1071.6006517410278,127.0,89.0,1,1,0,0
1770538226696666800,-2.005662202835083,-7.267602920532227,652.0506763458252,1098.0205178260803,788.9589500427246,1071.6006517410278,127.0,93.5,1,1,0,0
1770538226735844800,-1.94497811794281,-6.210890293121338,786.1465358734131,1002.2864699363708,788.9589500427246,1032.8278183937073,121.5,81.5,1,1,0,0
1770538226774270300,-1.8448357582092285,-4.906249523162842,883.5234260559082,876.6806066036224,788.9589500427246,1071.6006517410278,128.5,80.0,1,1,0,0
1770538226812430100,-1.8230482339859009,-4.670714855194092,905.2768707275391,805.0591349601746,788.9589500427246,1032.8278183937073,131.5,70.0,1,1,0,0
1770538226846158900,-1.953070044517517,-3.1739182472229004,815.1567935943604,720.8879828453064,788.9589500427246,1002.2864699363708,122.5,78.0,1,1,0,0
1770538226887588600,-2.1647369861602783,-4.09824275970459,521.3296794891357,689.7209286689758,788.9589500427246,876.6806066036224,121.5,71.5,1,1,0,0
1770538226925912500,-2.321380376815796,-4.388574600219727,620.6656980514526,736.0329687595367,788.9589500427246,805.0591349601746,127.5,73.0,1,1,0,0
1770538226964244200,-2.252549409866333,-5.333974361419678,575.4864406585693,903.2839894294739,788.9589500427246,903.2839894294739,120.5,82.0,1,1,0,0
1770538226996488700,-2.0872914791107178,-3.916299343109131,480.2130460739136,761.5031719207764,620.6656980514526,805.0591349601746,115.5,82.5,1,1,0,0
1770538227032536800,-2.224506139755249,-4.343987464904785,645.1957654953003,780.1720976829529,645.1957654953003,805.0591349601746,128.0,97.5,1,1,0,0
1770538227065086500,-2.1215076446533203,-3.1101114749908447,518.1306838989258,582.8962683677673,620.6656980514526,805.0591349601746,119.5,86.5,1,1,0,0
1770538227102071700,-2.4148082733154297,-4.699202060699463,561.4584016799927,723.2719302177429,620.6656980514526,780.1720976829529,126.0,80.0,1,1,0,0
1770538227143033100,-2.3093597888946533,-3.1655969619750977,683.4093475341797,560.504275560379,645.1957654953003,780.1720976829529,137.5,77.0,1,1,0,0
1770538227177808100,-2.3370790481567383,-2.678785800933838,718.5149145126343,501.520299911499,620.6656980514526,723.2719302177429,133.5,79.0,1,1,0,0
1770538227212943000,-2.2311694622039795,-3.6487560272216797,502.7915382385254,555.3296506404877,620.6656980514526,723.2719302177429,138.5,80.5,1,1,0,0
1770538227251670400,-2.2311694622039795,-3.6487560272216797,502.7915382385254,555.3296506404877,620.6656980514526,560.504275560379,132.5,84.5,1,1,0,0
1770538227288940200,-2.4198641777038574,-4.953126430511475,571.3840341567993,678.4590303897858,620.6656980514526,678.4590303897858,122.0,91.5,1,1,0,0
1770538227326134400,-2.2737460136413574,-4.880721569061279,612.7476453781128,631.548535823822,612.7476453781128,631.548535823822,130.5,77.0,1,1,0,0
1770538227365591200,-2.2466347217559814,-5.433450698852539,651.2595319747925,678.8897395133972,620.6656980514526,631.548535823822,140.5,87.0,1,1,0,0
1770538227402717200,-2.417297601699829,-3.5614423751831055,678.3365392684937,565.759688615799,620.6656980514526,631.548535823822,144.0,78.5,1,1,0,0
1770538227443088200,-2.2746615409851074,-2.572615146636963,744.6778678894043,483.2981765270233,620.6656980514526,631.548535823822,130.0,80.0,1,1,0,0
1770538227480556100,-2.2942757606506348,-4.408669471740723,529.8939514160156,628.621119260788,620.6656980514526,631.548535823822,140.0,68.5,1,1,0,0
1770538227520159900,-2.2852752208709717,-3.204066276550293,528.4334993362427,496.330064535141,620.6656980514526,628.621119260788,131.0,67.5,1,1,0,0
1770538227558966800,-2.273824691772461,-4.236874103546143,621.780424118042,664.3031895160675,620.6656980514526,631.548535823822,135.0,69.5,1,1,0,0
1770538227594725200,-2.0658349990844727,-4.663122653961182,345.06807804107666,658.1871092319489,620.6656980514526,631.548535823822,134.5,77.5,1,1,0,0
1770538227628015400,-2.360807180404663,-3.0165302753448486,618.0445146560669,547.6998925209045,620.6656980514526,628.621119260788,145.5,92.0,1,1,0,0
1770538227665022300,-1.5248990058898926,-5.405032634735107,1026.928482055664,887.1649324893951,620.6656980514526,631.548535823822,136.0,78.0,1,1,0,0
1770538227699609100,1.356068730354309,-7.494654655456543,1298.5185813903809,1104.339587688446,620.6656980514526,631.548535823822,110.5,67.0,1,1,0,0
1770538227733845300,2.7566263675689697,-4.231953144073486,1358.3776760101318,880.7439386844635,620.6656980514526,631.548535823822,102.0,62.5,1,1,0,0
1770538227770925500,3.3088700771331787,-5.49609899520874,1682.4200248718262,907.2094559669495,1026.928482055664,880.7439386844635,110.0,60.0,1,1,0,0
1770538227805921600,3.3753273487091064,-5.299896717071533,1679.9570274353027,875.7042288780212,1298.5185813903809,875.7042288780212,112.0,59.5,1,1,0,0
1770538227844870800,2.7666561603546143,-6.906177997589111,2026.1600875854492,987.440550327301,1358.3776760101318,880.7439386844635,119.5,71.0,1,1,0,0
1770538227883086700,3.3749568462371826,-6.674478054046631,1659.876594543457,888.0298912525177,1659.876594543457,880.7439386844635,118.0,74.0,1,1,0,0
1770538227923353400,3.807286024093628,-8.331751823425293,1885.6670951843262,990.4384016990662,1659.876594543457,880.7439386844635,132.5,70.0,1,1,0,0
1770538227962062900,3.9204494953155518,-6.339587688446045,1809.3598365783691,678.1697809696198,1659.876594543457,880.7439386844635,127.5,64.0,1,1,0,0
1770538228001755700,3.818678140640259,-6.365945339202881,1657.7133178710938,736.8351638317108,1659.876594543457,880.7439386844635,136.5,73.0,1,1,0,0
1770538228033798500,4.015050411224365,-5.624206066131592,1789.0205383300781,595.4203069210052,1659.876594543457,880.7439386844635,130.0,82.5,1,1,0,0
1770538228067660800,3.5517947673797607,-5.084918022155762,1586.3574600219727,587.86940574646,1659.876594543457,736.8351638317108,147.0,86.0,1,1,0,0
1770538228100422000,3.788806676864624,-6.412967205047607,1690.7208824157715,653.3416450023651,1659.876594543457,736.8351638317108,144.5,81.0,1,1,0,0
1770538228132366900,3.7338454723358154,-6.348752975463867,1686.3883209228516,656.4927041530609,1659.876594543457,656.4927041530609,136.0,68.5,1,1,0,0
1770538228166025500,3.7578928470611572,-6.237131118774414,1981.2730407714844,627.309787273407,1659.876594543457,656.4927041530609,137.5,74.0,1,1,0,0
1770538228201399800,3.532155990600586,-6.117342472076416,1996.710205078125,622.8455722332001,1686.3883209228516,656.4927041530609,144.0,79.5,1,1,0,0
1770538228233717700,3.96356463432312,-5.767223834991455,1750.693187713623,610.2167129516602,1686.3883209228516,656.4927041530609,144.5,86.5,1,1,0,0
1770538228271907000,3.924386978149414,-6.169682502746582,1769.531650543213,687.1846854686737,1750.693187713623,656.4927041530609,144.5,86.0,1,1,0,0
1770538228310490700,3.621293544769287,-5.470376968383789,1877.5957489013672,582.8016936779022,1750.693187713623,656.4927041530609,137.0,79.0,1,1,0,0
1770538228348913000,3.9951393604278564,-6.408055782318115,1727.9054832458496,673.5792875289917,1727.9054832458496,656.4927041530609,137.0,79.0,1,1,0,0
1770538228385469700,4.080431938171387,-5.397637844085693,1793.8905715942383,530.0343811511993,1750.693187713623,656.4927041530609,136.0,86.5,1,1,0,0
1770538228426707700,4.106874465942383,-6.207389831542969,1786.8158912658691,648.2217907905579,1750.693187713623,656.4927041530609,152.5,83.0,1,1,0,0
1770538228464671700,3.7629146575927734,-6.697773456573486,1677.132339477539,697.6095199584961,1727.9054832458496,656.4927041530609,149.0,87.5,1,1,0,0
1770538228504578800,4.148807048797607,-6.522458553314209,1887.110595703125,662.938803434372,1750.693187713623,656.4927041530609,134.0,89.0,1,1,0,0
1770538228542655800,3.7168281078338623,-5.419888019561768,1924.2782020568848,697.9194223880768,1750.693187713623,656.4927041530609,127.0,92.0,1,1,0,0
1770538228581232400,3.3850300312042236,-4.76113748550415,2115.3829765319824,590.4428243637085,1750.693187713623,656.4927041530609,132.5,85.0,1,1,0,0
1770538228620283100,3.0023820400238037,-6.016387462615967,2133.2287216186523,692.9402768611908,1887.110595703125,656.4927041530609,144.0,90.0,1,1,0,0
1770538228663293900,3.4745912551879883,-3.6607608795166016,2203.7319374084473,511.70920729637146,1924.2782020568848,656.4927041530609,142.0,71.5,1,1,0,0
1770538228703457300,3.2525181770324707,-4.296964168548584,2301.0948371887207,508.83811712265015,2115.3829765319824,656.4927041530609,145.5,76.0,1,1,0,0
1770538228744906400,3.171219825744629,-4.350336074829102,2164.9896812438965,552.0518839359283,2133.2287216186523,656.4927041530609,142.0,76.0,1,1,0,0
1770538228782373800,3.244799852371216,-4.808692455291748,2201.3242149353027,540.0835454463959,2164.9896812438965,552.0518839359283,147.5,67.5,1,1,0,0
1770538228822061300,3.4919540882110596,-5.591722011566162,2246.770534515381,574.9021589756012,2164.9896812438965,574.9021589756012,140.5,73.0,1,1,0,0
1770538228859944900,3.285814046859741,-5.450150966644287,2238.255271911621,562.0920896530151,2164.9896812438965,562.0920896530151,147.5,68.0,1,1,0,0
1770538228898045200,3.38474178314209,-4.838573932647705,2269.449405670166,518.2963371276855,2201.3242149353027,552.0518839359283,142.0,77.5,1,1,0,0
1770538228930265700,3.150285005569458,-4.732453346252441,2383.1125831604004,488.3269429206848,2238.255271911621,562.0920896530151,148.0,73.0,1,1,0,0
1770538228974862300,3.2766201496124268,-4.218842506408691,2326.967124938965,501.6600966453552,2238.255271911621,552.0518839359283,146.0,78.5,1,1,0,0
1770538229015197900,3.127981424331665,-5.6881303787231445,2228.199863433838,595.1991856098175,2228.199863433838,552.0518839359283,141.0,67.0,1,1,0,0
1770538229054954300,3.163743495941162,-4.991199970245361,2286.367664337158,550.3308713436127,2238.255271911621,552.0518839359283,138.5,75.5,1,1,0,0
1770538229093719800,3.2467663288116455,-4.328735828399658,2327.8357315063477,501.6753315925598,2238.255271911621,552.0518839359283,134.0,66.5,1,1,0,0
1770538229132640200,3.077234983444214,-5.067783832550049,2374.069118499756,518.0026352405548,2238.255271911621,552.0518839359283,148.0,67.0,1,1,0,0
1770538229166112300,3.5752696990966797,-3.41495943069458,2068.150863647461,520.6099033355713,2238.255271911621,550.3308713436127,134.0,66.0,1,1,0,0
1770538229201915000,3.1293179988861084,-4.187269687652588,2378.789291381836,441.8557941913605,2238.255271911621,520.6099033355713,136.5,82.0,1,1,0,0
1770538229242451200,3.0045971870422363,-5.393905162811279,2249.1549110412598,617.439740896225,2238.255271911621,552.0518839359283,138.5,66.5,1,1,0,0
1770538229285043000,2.9682857990264893,-4.774454116821289,2330.3552055358887,510.5372428894043,2238.255271911621,520.6099033355713,131.5,71.5,1,1,0,0
1770538229326061000,3.4167091846466064,-4.744189739227295,2295.889892578125,486.4397943019867,2249.1549110412598,520.6099033355713,130.5,69.0,1,1,0,0
1770538229363756200,2.7878007888793945,-5.536771297454834,2386.0555458068848,584.5416963100433,2249.1549110412598,552.0518839359283,131.5,66.5,1,1,0,0
1770538229396746700,2.894700288772583,-4.782965183258057,2486.1895751953125,485.1682662963867,2295.889892578125,520.6099033355713,137.5,74.5,1,1,0,0
1770538229433618600,3.316204071044922,-5.504919528961182,2306.246566772461,643.6503946781158,2295.889892578125,520.6099033355713,131.5,75.5,1,1,0,0
1770538229469137000,3.3080997467041016,-7.1758131980896,2222.948570251465,779.186761379242,2249.1549110412598,552.0518839359283,137.5,75.5,1,1,0,0
1770538229510285200,3.823859214782715,-4.821002960205078,2075.99853515625,556.2698185443878,2295.889892578125,552.0518839359283,132.5,78.5,1,1,0,0
1770538229548695600,3.339386224746704,-4.69769811630249,2141.1557006835938,578.4109711647034,2249.1549110412598,556.2698185443878,133.5,90.0,1,1,0,0
1770538229587702400,3.3376734256744385,-5.0669426918029785,2329.5907974243164,513.2039487361908,2249.1549110412598,552.0518839359283,116.5,69.0,1,1,0,0
1770538229624395200,3.8384933471679688,-4.673282146453857,2079.0180587768555,520.3501045703888,2249.1549110412598,552.0518839359283,133.5,73.0,1,1,0,0
1770538229660453600,3.512676477432251,-8.922038078308105,2263.304958343506,1008.6536049842834,2249.1549110412598,556.2698185443878,143.0,82.5,1,1,0,0
1770538229696387300,3.296808958053589,-10.751843452453613,2346.826972961426,1310.8304142951965,2249.1549110412598,552.0518839359283,148.0,73.5,1,1,0,0
1770538229733136900,3.1819522380828857,-13.916790962219238,2306.634006500244,1473.3925580978394,2249.1549110412598,556.2698185443878,141.5,76.0,1,1,0,0
1770538229769231500,3.4190595149993896,-12.18099308013916,2442.469997406006,1407.8868985176086,2263.304958343506,1008.6536049842834,138.0,72.0,1,1,0,0
1770538229804900800,3.4276647567749023,-12.271977424621582,2252.3960494995117,1453.968107700348,2252.3960494995117,1310.8304142951965,161.0,77.0,1,1,0,0
1770538229842011600,3.3548285961151123,-9.372626304626465,2196.0997009277344,1106.0126423835754,2249.1549110412598,1106.0126423835754,149.0,81.5,1,1,0,0
1770538229880773500,3.1514878273010254,-10.782917976379395,2361.408233642578,1330.6681394577026,2263.304958343506,1310.8304142951965,138.5,78.5,1,1,0,0
1770538229920888100,3.212155342102051,-9.380171775817871,2112.9771423339844,1249.7616648674011,2252.3960494995117,1310.8304142951965,148.0,84.5,1,1,0,0
1770538229957656700,3.657015085220337,-11.437554359436035,2195.29203414917,1388.3236169815063,2249.1549110412598,1310.8304142951965,144.5,78.5,1,1,0,0
1770538229993518800,3.019737958908081,-10.427393913269043,2428.1228828430176,1325.9713768959045,2263.304958343506,1310.8304142951965,135.0,86.5,1,1,0,0
1770538230050447500,3.3237502574920654,-11.480594635009766,2290.202751159668,1419.006586074829,2252.3960494995117,1310.8304142951965,136.0,84.0,1,1,0,0
1770538230082113800,3.2651021480560303,-10.927563667297363,2283.0777740478516,1313.2410764694214,2263.304958343506,1313.2410764694214,143.0,82.0,1,1,0,0
1770538230120013700,3.169691801071167,-10.53264331817627,2330.1442337036133,1270.845651626587,2283.0777740478516,1310.8304142951965,142.5,80.5,1,1,0,0
1770538230157690900,3.440547227859497,-9.579110145568848,2163.783073425293,1148.0479001998901,2252.3960494995117,1310.8304142951965,141.5,83.0,1,1,0,0
1770538230195942000,3.348371744155884,-9.508973121643066,2201.403865814209,1138.0201935768127,2263.304958343506,1310.8304142951965,141.5,85.0,1,1,0,0
1770538230235164700,3.3035695552825928,-10.301621437072754,2283.918914794922,1247.9188799858093,2283.0777740478516,1270.845651626587,139.0,88.0,1,1,0,0
1770538230274007300,3.4806630611419678,-10.163702011108398,2246.839199066162,1208.469271659851,2252.3960494995117,1247.9188799858093,118.0,87.5,1,1,0,0
1770538230312202300,3.1707870960235596,-9.135990142822266,2214.726333618164,1076.1698484420776,2252.3960494995117,1247.9188799858093,123.5,80.0,1,1,0,0
1770538230346475900,3.1363582611083984,-9.345152854919434,2263.861312866211,1150.1548290252686,2263.861312866211,1247.9188799858093,131.5,77.0,1,1,0,0
1770538230387559800,3.4401512145996094,-9.589934349060059,2152.0949935913086,1231.664800643921,2252.3960494995117,1231.664800643921,132.0,85.5,1,1,0,0
1770538230422639900,3.246135711669922,-10.53262996673584,2298.2212257385254,1277.7538418769836,2252.3960494995117,1247.9188799858093,135.0,85.0,1,1,0,0
1770538230459787400,3.331573009490967,-10.548851013183594,2306.6429328918457,1291.9314622879028,2263.861312866211,1247.9188799858093,131.5,78.5,1,1,0,0
1770538230497961100,3.730421543121338,-10.09195327758789,2069.703197479248,1246.337342262268,2252.3960494995117,1246.337342262268,136.0,79.5,1,1,0,0
1770538230535164400,3.9487314224243164,-8.33483600616455,1995.834903717041,1070.2114820480347,2252.3960494995117,1247.9188799858093,129.5,78.5,1,1,0,0
1770538230572105600,3.9840056896209717,-8.420927047729492,1759.8688316345215,1018.6894655227661,2252.3960494995117,1246.337342262268,134.5,81.0,1,1,0,0
1770538230610187500,3.8077871799468994,-8.296048164367676,1846.2459182739258,1008.8634610176086,2069.703197479248,1246.337342262268,129.0,79.0,1,1,0,0
1770538230647678500,3.9442803859710693,-9.745257377624512,1918.7649536132812,1220.1528668403625,1995.834903717041,1220.1528668403625,134.5,79.5,1,1,0,0
1770538230686853200,3.6613271236419678,-7.7827887535095215,1877.2040176391602,1055.5443048477173,1918.7649536132812,1220.1528668403625,128.0,75.0,1,1,0,0
1770538230721096600,3.714773416519165,-9.308701515197754,2020.2441215515137,1195.4283714294434,2020.2441215515137,1220.1528668403625,129.0,79.5,1,1,0,0
1770538230753970600,3.7698888778686523,-9.202261924743652,2128.114414215088,1160.1287841796875,1995.834903717041,1220.1528668403625,133.0,78.5,1,1,0,0
